"estimate","lower","upper","onset_date","n.reported"
30,30,30,2021-07-25,30
27,27,28,2021-08-01,27
27,27,29,2021-08-08,27
20,20,22,2021-08-15,20
14,14,15,2021-08-22,14
12,12,13,2021-08-29,12
11,11,12,2021-09-05,11
13,13,14,2021-09-12,13
6,6,7,2021-09-19,6
9,9,11,2021-09-26,9
