"estimate","lower","upper","onset_date","n.reported"
47,47,47,2021-07-18,47
30,30,32,2021-07-25,30
27,27,29,2021-08-01,27
27,27,29,2021-08-08,27
20,20,21,2021-08-15,20
14,14,15,2021-08-22,14
12,12,13,2021-08-29,12
10,10,11,2021-09-05,10
12,12,13,2021-09-12,12
4,4,6,2021-09-19,4
