"estimate","lower","upper","onset_date","n.reported"
28,28,28,2021-08-15,28
39,39,42,2021-08-22,39
27,27,30,2021-08-29,27
22,22,25,2021-09-05,22
22,22,24,2021-09-12,22
29,29,32,2021-09-19,29
23,23,25,2021-09-26,23
19,18,21,2021-10-03,18
19,15,25,2021-10-10,14
17,7,29,2021-10-17,1
