"estimate","lower","upper","onset_date","n.reported"
26,26,26,2021-08-22,26
27,27,29,2021-08-29,27
20,20,22,2021-09-05,20
22,22,24,2021-09-12,22
17,17,19,2021-09-19,17
20,20,22,2021-09-26,20
15,15,17,2021-10-03,15
18,18,20,2021-10-10,18
9,9,12,2021-10-17,9
12,10,16,2021-10-24,10
