"estimate","lower","upper","onset_date","n.reported"
80,80,80,2021-07-25,80
66,66,68,2021-08-01,66
64,64,66,2021-08-08,64
28,28,29,2021-08-15,28
40,40,41,2021-08-22,40
27,27,28,2021-08-29,27
23,23,25,2021-09-05,23
23,22,26,2021-09-12,22
35,29,43,2021-09-19,26
34,19,62,2021-09-26,5
