"estimate","lower","upper","onset_date","n.reported"
62,62,62,2021-07-18,62
39,39,40,2021-07-25,39
31,31,32,2021-08-01,31
38,38,39,2021-08-08,38
34,34,35,2021-08-15,34
26,26,27,2021-08-22,26
27,27,28,2021-08-29,27
19,19,20,2021-09-05,19
21,21,23,2021-09-12,21
15,14,19,2021-09-19,14
