"estimate","lower","upper","onset_date","n.reported"
120,120,120,2021-08-01,120
116,116,119,2021-08-08,116
66,66,68,2021-08-15,66
87,87,90,2021-08-22,87
59,59,62,2021-08-29,59
65,65,68,2021-09-05,65
63,63,66,2021-09-12,63
67,65,70,2021-09-19,65
68,63,76,2021-09-26,59
73,56,95,2021-10-03,27
