"estimate","lower","upper","onset_date","n.reported"
27,27,27,2021-08-29,27
20,20,20,2021-09-05,20
22,22,23,2021-09-12,22
17,17,18,2021-09-19,17
20,20,21,2021-09-26,20
15,15,16,2021-10-03,15
18,18,19,2021-10-10,18
9,9,10,2021-10-17,9
12,12,14,2021-10-24,12
10,8,14,2021-10-31,8
