"estimate","lower","upper","onset_date","n.reported"
39,39,39,2021-08-22,39
27,27,29,2021-08-29,27
22,22,24,2021-09-05,22
22,22,24,2021-09-12,22
29,29,31,2021-09-19,29
23,23,25,2021-09-26,23
18,18,20,2021-10-03,18
17,17,20,2021-10-10,17
13,10,19,2021-10-17,10
11,3,23,2021-10-24,NA
