"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-29,1,NA,NA,NA,1,NA,NA,NA
2020-04-05,4,NA,NA,NA,4,NA,NA,NA
2020-04-12,7,NA,NA,NA,7,NA,NA,NA
2020-04-19,11,NA,NA,NA,11,NA,NA,NA
2020-04-26,21,NA,NA,NA,21,NA,NA,NA
2020-05-03,31,NA,NA,NA,31,NA,NA,NA
2020-05-10,48,NA,NA,NA,48,NA,NA,NA
2020-05-17,72,NA,NA,NA,72,NA,NA,NA
2020-05-24,97,NA,NA,NA,97,NA,NA,NA
2020-05-31,129,NA,NA,NA,129,NA,NA,NA
2020-06-07,155,NA,NA,NA,155,NA,NA,NA
2020-06-14,192,NA,NA,NA,192,NA,NA,NA
2020-06-21,218,NA,NA,NA,218,NA,NA,NA
2020-06-28,255,NA,NA,NA,255,NA,NA,NA
2020-07-05,271,NA,NA,NA,271,NA,NA,NA
2020-07-12,290,NA,NA,NA,290,NA,NA,NA
2020-07-19,310,NA,NA,NA,310,NA,NA,NA
2020-07-26,325,NA,NA,NA,325,NA,NA,NA
2020-08-02,337,NA,NA,NA,337,NA,NA,NA
2020-08-09,349,NA,NA,NA,349,NA,NA,NA
2020-08-16,358,NA,NA,NA,358,NA,NA,NA
2020-08-23,369,NA,NA,NA,369,NA,NA,NA
2020-08-30,379,NA,NA,NA,379,NA,NA,NA
2020-09-06,399,NA,NA,NA,399,NA,NA,NA
2020-09-13,412,NA,NA,NA,412,NA,NA,NA
2020-09-20,427,NA,NA,NA,427,NA,NA,NA
2020-09-27,434,NA,NA,NA,434,NA,NA,NA
2020-10-04,441,NA,NA,NA,441,NA,NA,NA
2020-10-11,445,NA,NA,NA,445,NA,NA,NA
2020-10-18,452,NA,NA,NA,452,NA,NA,NA
2020-10-25,458,NA,NA,NA,458,NA,NA,NA
2020-11-01,466,NA,NA,NA,466,NA,NA,NA
2020-11-08,476,NA,NA,NA,476,NA,NA,NA
2020-11-15,484,NA,NA,NA,484,NA,NA,NA
2020-11-22,497,NA,NA,NA,497,NA,NA,NA
2020-11-29,505,NA,NA,NA,505,NA,NA,NA
2020-12-06,527,NA,NA,NA,527,NA,NA,NA
2020-12-13,541,NA,NA,NA,541,NA,NA,NA
2020-12-20,551,NA,NA,NA,551,NA,NA,NA
2020-12-27,563,NA,NA,NA,563,NA,NA,NA
2021-01-03,573,NA,NA,NA,573,NA,NA,NA
2021-01-10,586,NA,NA,NA,586,NA,NA,NA
2021-01-17,596,NA,NA,NA,596,NA,NA,NA
2021-01-24,602,NA,NA,NA,602,NA,NA,NA
2021-01-31,612,NA,NA,NA,612,NA,NA,NA
2021-02-07,618,NA,NA,NA,618,NA,NA,NA
2021-02-14,627,NA,NA,NA,627,NA,NA,NA
2021-02-21,635,NA,NA,NA,635,NA,NA,NA
2021-02-28,641,NA,NA,NA,641,NA,NA,NA
2021-03-07,654,NA,NA,NA,654,NA,NA,NA
2021-03-14,667,NA,NA,NA,667,NA,NA,NA
2021-03-21,705,NA,NA,NA,705,NA,NA,NA
2021-03-28,753,NA,NA,NA,753,NA,NA,NA
2021-04-04,813,NA,NA,NA,813,NA,NA,NA
2021-04-11,867,NA,NA,NA,867,NA,NA,NA
2021-04-18,926,NA,NA,NA,926,NA,NA,NA
2021-04-25,973,NA,NA,NA,973,NA,NA,NA
2021-05-02,1001,NA,NA,NA,1001,NA,NA,NA
2021-05-09,1035,NA,NA,NA,1035,NA,NA,NA
2021-05-16,1061,NA,NA,NA,1061,NA,NA,NA
2021-05-23,1084,NA,NA,NA,1084,NA,NA,NA
2021-05-30,1114,NA,NA,NA,1114,NA,NA,NA
2021-06-06,1138,NA,NA,NA,1138,NA,NA,NA
2021-06-13,1163,NA,NA,NA,1163,NA,NA,NA
2021-06-20,1189,NA,NA,NA,1189,NA,NA,NA
2021-06-27,1209,NA,NA,NA,1209,NA,NA,NA
2021-07-04,1223,NA,NA,NA,1223,NA,NA,NA
2021-07-11,1242,NA,NA,NA,1242,NA,NA,NA
2021-07-18,1254,NA,NA,NA,1254,NA,NA,NA
2021-07-25,1263,NA,NA,NA,1263,NA,NA,NA
2021-08-01,1267,NA,NA,NA,1267,NA,NA,NA
2021-08-08,1272,NA,NA,NA,1272,NA,NA,NA
2021-08-15,1274,NA,NA,NA,1274,NA,NA,NA
2021-08-22,1275,NA,NA,NA,1275,NA,NA,NA
2021-08-29,1280,NA,NA,NA,1280,NA,NA,NA
2021-09-05,1284,NA,NA,NA,1284,NA,NA,NA
2021-09-12,1285,NA,NA,NA,1284,NA,NA,NA
2021-09-19,1287,NA,NA,NA,1285,NA,NA,NA
2021-09-26,1289,1289,1285,1309,1286,1286,1286,1286
2021-10-03,NA,1291,1286,1315,NA,1286,1286,1286
