"estimate","lower","upper","onset_date","n.reported"
12,12,12,2021-08-29,12
6,6,8,2021-09-05,6
6,6,8,2021-09-12,6
7,7,9,2021-09-19,7
10,10,12,2021-09-26,10
13,13,16,2021-10-03,13
6,6,9,2021-10-10,6
2,2,5,2021-10-17,2
5,5,8,2021-10-24,5
4,2,9,2021-10-31,2
