"estimate","lower","upper","onset_date","n.reported"
108,108,108,2021-07-18,108
87,87,89,2021-07-25,87
87,87,90,2021-08-01,87
85,85,87,2021-08-08,85
89,89,92,2021-08-15,89
80,80,83,2021-08-22,80
84,83,88,2021-08-29,83
50,48,54,2021-09-05,48
57,51,65,2021-09-12,47
50,35,68,2021-09-19,15
