"estimate","lower","upper","onset_date","n.reported"
76,76,76,2021-07-11,76
59,59,59,2021-07-18,59
37,37,38,2021-07-25,37
55,55,57,2021-08-01,55
42,42,43,2021-08-08,42
27,27,29,2021-08-15,27
30,30,33,2021-08-22,30
29,28,32,2021-08-29,28
18,13,26,2021-09-05,10
20,8,39,2021-09-12,2
