"estimate","lower","upper","onset_date","n.reported"
16,16,16,2021-07-25,16
12,12,13,2021-08-01,12
16,16,17,2021-08-08,16
15,15,16,2021-08-15,15
8,8,9,2021-08-22,8
9,9,10,2021-08-29,9
6,6,7,2021-09-05,6
6,6,7,2021-09-12,6
5,5,7,2021-09-19,5
7,5,11,2021-09-26,5
