"estimate","lower","upper","onset_date","n.reported"
19,19,19,2021-07-25,19
17,17,20,2021-08-01,17
19,19,22,2021-08-08,19
15,15,18,2021-08-15,15
12,12,14,2021-08-22,12
13,13,15,2021-08-29,13
6,6,8,2021-09-05,6
6,6,8,2021-09-12,6
7,7,10,2021-09-19,7
9,6,13,2021-09-26,6
