"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-08-22,9
11,11,13,2021-08-29,11
6,6,8,2021-09-05,6
6,6,8,2021-09-12,6
6,6,9,2021-09-19,6
7,7,10,2021-09-26,7
9,9,12,2021-10-03,9
2,2,5,2021-10-10,2
2,2,5,2021-10-17,2
5,3,9,2021-10-24,3
