"estimate","lower","upper","onset_date","n.reported"
39,39,39,2021-07-25,39
55,55,55,2021-08-01,55
42,42,42,2021-08-08,42
27,27,28,2021-08-15,27
31,31,32,2021-08-22,31
29,29,31,2021-08-29,29
16,16,18,2021-09-05,16
13,13,16,2021-09-12,13
10,6,17,2021-09-19,5
20,10,40,2021-09-26,5
