"estimate","lower","upper","onset_date","n.reported"
87,87,87,2021-07-25,87
87,87,89,2021-08-01,87
85,85,88,2021-08-08,85
89,89,92,2021-08-15,89
80,80,83,2021-08-22,80
85,85,88,2021-08-29,85
50,49,53,2021-09-05,49
51,49,54,2021-09-12,49
49,43,56,2021-09-19,40
63,49,82,2021-09-26,25
