"estimate","lower","upper","onset_date","n.reported"
30,30,30,2021-08-15,30
32,32,32,2021-08-22,32
31,31,32,2021-08-29,31
19,19,20,2021-09-05,19
15,15,16,2021-09-12,15
11,11,12,2021-09-19,11
19,19,21,2021-09-26,19
15,15,18,2021-10-03,15
7,4,12,2021-10-10,4
9,3,19,2021-10-17,1
