"estimate","lower","upper","onset_date","n.reported"
42,42,42,2021-07-25,42
31,31,32,2021-08-01,31
57,57,59,2021-08-08,57
33,33,35,2021-08-15,33
49,49,51,2021-08-22,49
57,57,60,2021-08-29,57
39,38,41,2021-09-05,38
38,36,42,2021-09-12,36
42,36,51,2021-09-19,31
46,32,65,2021-09-26,11
