"estimate","lower","upper","onset_date","n.reported"
31,31,31,2021-08-01,31
57,57,58,2021-08-08,57
33,33,35,2021-08-15,33
50,50,52,2021-08-22,50
57,57,59,2021-08-29,57
38,38,41,2021-09-05,38
38,37,40,2021-09-12,37
38,36,42,2021-09-19,36
42,35,50,2021-09-26,31
37,22,54,2021-10-03,6
