"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-07-18,4
7,7,8,2021-07-25,7
3,3,4,2021-08-01,3
1,1,2,2021-08-08,1
5,5,7,2021-08-15,5
3,3,4,2021-08-22,3
0,0,1,2021-08-29,NA
4,4,6,2021-09-05,4
6,6,8,2021-09-12,6
8,5,15,2021-09-19,5
