"estimate","lower","upper","onset_date","n.reported"
8,8,8,2021-07-18,8
5,5,7,2021-07-25,5
9,9,11,2021-08-01,9
14,14,16,2021-08-08,14
3,3,5,2021-08-15,3
11,11,14,2021-08-22,11
16,15,19,2021-08-29,15
15,14,20,2021-09-05,14
10,6,19,2021-09-12,4
9,2,21,2021-09-19,NA
