"estimate","lower","upper","onset_date","n.reported"
6,6,6,2021-08-22,6
2,2,4,2021-08-29,2
5,5,7,2021-09-05,5
7,7,9,2021-09-12,7
9,9,12,2021-09-19,9
6,6,9,2021-09-26,6
5,5,7,2021-10-03,5
3,3,5,2021-10-10,3
2,2,4,2021-10-17,2
5,3,9,2021-10-24,3
