"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,4,NA,NA,NA,4,NA,NA,NA
2020-03-22,7,NA,NA,NA,7,NA,NA,NA
2020-03-29,10,NA,NA,NA,10,NA,NA,NA
2020-04-05,13,NA,NA,NA,13,NA,NA,NA
2020-04-12,16,NA,NA,NA,16,NA,NA,NA
2020-04-19,19,NA,NA,NA,19,NA,NA,NA
2020-04-26,21,NA,NA,NA,21,NA,NA,NA
2020-05-03,28,NA,NA,NA,28,NA,NA,NA
2020-05-10,33,NA,NA,NA,33,NA,NA,NA
2020-05-17,40,NA,NA,NA,40,NA,NA,NA
2020-05-24,46,NA,NA,NA,46,NA,NA,NA
2020-05-31,56,NA,NA,NA,56,NA,NA,NA
2020-06-07,75,NA,NA,NA,75,NA,NA,NA
2020-06-14,95,NA,NA,NA,95,NA,NA,NA
2020-06-21,137,NA,NA,NA,137,NA,NA,NA
2020-06-28,180,NA,NA,NA,180,NA,NA,NA
2020-07-05,232,NA,NA,NA,232,NA,NA,NA
2020-07-12,282,NA,NA,NA,282,NA,NA,NA
2020-07-19,327,NA,NA,NA,327,NA,NA,NA
2020-07-26,354,NA,NA,NA,354,NA,NA,NA
2020-08-02,391,NA,NA,NA,391,NA,NA,NA
2020-08-09,417,NA,NA,NA,417,NA,NA,NA
2020-08-16,434,NA,NA,NA,434,NA,NA,NA
2020-08-23,452,NA,NA,NA,452,NA,NA,NA
2020-08-30,464,NA,NA,NA,464,NA,NA,NA
2020-09-06,475,NA,NA,NA,475,NA,NA,NA
2020-09-13,497,NA,NA,NA,497,NA,NA,NA
2020-09-20,519,NA,NA,NA,519,NA,NA,NA
2020-09-27,544,NA,NA,NA,544,NA,NA,NA
2020-10-04,560,NA,NA,NA,560,NA,NA,NA
2020-10-11,580,NA,NA,NA,580,NA,NA,NA
2020-10-18,605,NA,NA,NA,605,NA,NA,NA
2020-10-25,623,NA,NA,NA,623,NA,NA,NA
2020-11-01,640,NA,NA,NA,640,NA,NA,NA
2020-11-08,660,NA,NA,NA,660,NA,NA,NA
2020-11-15,681,NA,NA,NA,681,NA,NA,NA
2020-11-22,699,NA,NA,NA,699,NA,NA,NA
2020-11-29,712,NA,NA,NA,712,NA,NA,NA
2020-12-06,737,NA,NA,NA,737,NA,NA,NA
2020-12-13,774,NA,NA,NA,774,NA,NA,NA
2020-12-20,808,NA,NA,NA,808,NA,NA,NA
2020-12-27,838,NA,NA,NA,838,NA,NA,NA
2021-01-03,895,NA,NA,NA,895,NA,NA,NA
2021-01-10,930,NA,NA,NA,930,NA,NA,NA
2021-01-17,954,NA,NA,NA,954,NA,NA,NA
2021-01-24,977,NA,NA,NA,977,NA,NA,NA
2021-01-31,1011,NA,NA,NA,1011,NA,NA,NA
2021-02-07,1046,NA,NA,NA,1046,NA,NA,NA
2021-02-14,1086,NA,NA,NA,1086,NA,NA,NA
2021-02-21,1168,NA,NA,NA,1168,NA,NA,NA
2021-02-28,1277,NA,NA,NA,1277,NA,NA,NA
2021-03-07,1403,NA,NA,NA,1403,NA,NA,NA
2021-03-14,1535,NA,NA,NA,1535,NA,NA,NA
2021-03-21,1653,NA,NA,NA,1653,NA,NA,NA
2021-03-28,1748,NA,NA,NA,1748,NA,NA,NA
2021-04-04,1823,NA,NA,NA,1823,NA,NA,NA
2021-04-11,1882,NA,NA,NA,1882,NA,NA,NA
2021-04-18,1927,NA,NA,NA,1927,NA,NA,NA
2021-04-25,1982,NA,NA,NA,1982,NA,NA,NA
2021-05-02,2036,NA,NA,NA,2036,NA,NA,NA
2021-05-09,2083,NA,NA,NA,2083,NA,NA,NA
2021-05-16,2136,NA,NA,NA,2136,NA,NA,NA
2021-05-23,2198,NA,NA,NA,2198,NA,NA,NA
2021-05-30,2265,NA,NA,NA,2265,NA,NA,NA
2021-06-06,2344,NA,NA,NA,2344,NA,NA,NA
2021-06-13,2422,NA,NA,NA,2422,NA,NA,NA
2021-06-20,2505,NA,NA,NA,2505,NA,NA,NA
2021-06-27,2559,NA,NA,NA,2559,NA,NA,NA
2021-07-04,2620,NA,NA,NA,2620,NA,NA,NA
2021-07-11,2675,NA,NA,NA,2675,NA,NA,NA
2021-07-18,2731,NA,NA,NA,2731,NA,NA,NA
2021-07-25,2793,NA,NA,NA,2793,NA,NA,NA
2021-08-01,2838,NA,NA,NA,2838,NA,NA,NA
2021-08-08,2869,NA,NA,NA,2869,NA,NA,NA
2021-08-15,2894,NA,NA,NA,2894,NA,NA,NA
2021-08-22,2905,NA,NA,NA,2905,NA,NA,NA
2021-08-29,2911,NA,NA,NA,2911,NA,NA,NA
2021-09-05,2916,NA,NA,NA,2916,NA,NA,NA
2021-09-12,2923,NA,NA,NA,2923,NA,NA,NA
2021-09-19,2928,NA,NA,NA,2928,NA,NA,NA
2021-09-26,2933,NA,NA,NA,2933,NA,NA,NA
2021-10-03,2937,NA,NA,NA,2937,NA,NA,NA
2021-10-10,2938,NA,NA,NA,2938,NA,NA,NA
2021-10-17,2940,2940,2937,2959,2940,2940,2940,2940
2021-10-24,NA,2941,2937,2965,NA,2940,2940,2940
