"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
85,92,1.0989390475632,0.36588507235493,0.504406260673402,0.571397093078833,0.832048237878797,1.06120786507916,1.32031598845385,1.75229794557845,1.92190336908011,2020-04-05
92,99,1.33472963797009,0.402323528622648,0.667753890749712,0.745856404977159,1.04528071115626,1.29630354718693,1.57871046621015,2.05685506316706,2.22911511720847,2020-04-12
99,106,1.34736362731795,0.328859395065311,0.785455224023376,0.85862439437245,1.11266556831579,1.3179336152915,1.55311412181398,1.92781785555132,2.06716286293947,2020-04-19
106,113,0.937223986888207,0.241872124786956,0.525100935763266,0.578652538984601,0.764429782659951,0.916077719891734,1.08787858647067,1.36843768106893,1.46363891593196,2020-04-26
113,120,0.767391664294012,0.257962915782026,0.349103954344896,0.398236778058348,0.582088494383315,0.738462066152753,0.921558659651074,1.23788833676621,1.34773335769086,2020-05-03
120,127,0.738919536933212,0.301429189777668,0.271782354975734,0.323358478462651,0.52055721858914,0.697040215085087,0.914248433654497,1.29083289195725,1.43784150657919,2020-05-10
127,134,0.365233947022211,0.37551002375045,0.00870071329542885,0.0184654867991163,0.102744858980384,0.248629759141517,0.501181137543234,1.11111705962756,1.37637378058284,2020-05-17
134,141,2.81296992170576,1.06918911145325,1.16199721212153,1.34764226144352,2.03946913528705,2.66417011210631,3.4247935927465,4.77515345956345,5.3020477606042,2020-05-24
141,148,1.15431176189139,0.386353734566434,0.527539097036807,0.602738691610927,0.873608065489639,1.11060275026742,1.38501597940877,1.85551357342492,2.02959491932469,2020-05-31
148,155,1.0991979378602,0.366600157271163,0.500688015705839,0.573659963791768,0.834675538597321,1.05993237022376,1.31939008120816,1.76654512489937,1.91890505819386,2020-06-07
155,162,0.651807941192457,0.292422711835135,0.210522810666001,0.255621887471716,0.43919192888597,0.607746838320057,0.818821223025561,1.19314353841783,1.34064089666937,2020-06-14
162,169,0.52680724938519,0.55284090979707,0.013333895616381,0.02654782179748,0.145831149028715,0.354127741190845,0.72043124610062,1.61369547195929,2.02152466875151,2020-06-21
176,183,10.9105194437048,6.19721443434028,2.61985130511036,3.35063923328499,6.4222188800625,9.66767231965958,14.0095089381742,22.7305245410445,26.3149532244871,2020-07-05
183,190,1.61901113177287,0.560589459895846,0.723969924073337,0.826057591386066,1.21611756348593,1.55177268922749,1.94494532147123,2.64417696818946,2.90816113165987,2020-07-12
190,197,1.10627313073399,0.369361556169143,0.503011393428373,0.57541851138044,0.841005108089234,1.06350670358297,1.32748454143329,1.77707053821775,1.93690876260744,2020-07-19
197,204,0.85944883703195,0.32605101565864,0.343545773989523,0.402002011982456,0.621936836104066,0.819342065655029,1.05174148297008,1.4563650284052,1.60977264560523,2020-07-26
204,211,0.271357975039277,0.276529176455404,0.006558286852396,0.013310544168811,0.076997033337161,0.185486139136833,0.374607849585837,0.822710383493914,1.0177418526945,2020-08-02
211,218,3.37724985621589,1.39894786339404,1.29033966485192,1.51214437278468,2.37170278182722,3.15765384774941,4.15154863344516,5.96130660941533,6.67238001017342,2020-08-09
218,225,1.19840858557061,0.401495156806228,0.546735346409611,0.624360245131164,0.907659651404076,1.15541779751312,1.4392539972475,1.92427729899415,2.101306214082,2020-08-16
225,232,0.976851781678207,0.346186835812003,0.424067273142462,0.489860555087505,0.726852384753808,0.93574146883032,1.17958608121884,1.61317224439721,1.77178083644586,2020-08-23
232,239,1.09551200251181,0.386854934137174,0.475449948448433,0.54584449499587,0.814420904712118,1.05084219863999,1.32602421573787,1.80343450159313,1.97277630006207,2020-08-30
239,246,1.11945879903333,0.373487007903894,0.507867152679289,0.581358840656645,0.851068869398727,1.0787074751666,1.3428099164241,1.79645022871535,1.95535185317483,2020-09-06
246,253,1.09598442913293,0.366820625484948,0.499601124037475,0.567590321772954,0.831584702037463,1.05622250444594,1.31631281142562,1.75874995185046,1.91088030159904,2020-09-13
253,260,0.859846239252773,0.323787360122059,0.347152928967657,0.405092945646827,0.625161214197591,0.819235522405893,1.04959797846273,1.45171097891676,1.59916465358645,2020-09-20
260,267,1.26715677313894,0.481146845404028,0.509868206168217,0.592418205401171,0.91793977107362,1.20720748547812,1.5516647761377,2.13867413952981,2.37263268701838,2020-09-27
267,274,1.17768383577468,0.39447402370481,0.535327358209413,0.609468527619606,0.893747722941792,1.13381437881552,1.41649052577946,1.89056287496656,2.06210436044763,2020-10-04
274,281,0.749749077158645,0.307230805860417,0.274277887644772,0.325767916948528,0.52727010806639,0.70895724237776,0.928550125239877,1.31459481084348,1.46002411948421,2020-10-11
281,288,0.36495750391896,0.373874941855889,0.00925201248580082,0.0185902393631174,0.103491993730238,0.249297191586763,0.501786966609175,1.11035168282624,1.37453431346658,2020-10-18
288,295,3.92102458978494,4.09924684376629,0.0930608179283882,0.188498736088485,1.07331615053029,2.63944770517651,5.39022214706627,12.0486827821848,14.9124788719339,2020-10-25
295,302,7.28545045789322,3.89802195151607,2.06620765870927,2.52232773219334,4.50800293496979,6.51744122299744,9.20250961872481,14.6496512699095,16.9457951236895,2020-11-01
302,309,0.852551240967442,0.386290798535569,0.271455225246141,0.331976063798181,0.570841225071577,0.795571296207554,1.0703030709765,1.56600998097072,1.76106860512875,2020-11-08
309,316,0.536412598859298,0.560077961474793,0.013220172842681,0.0273096051147154,0.150215317551098,0.360198462936055,0.733187028292293,1.64380966752168,2.04325103236528,2020-11-15
