"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
78,85,0.842057105145358,0.234748579059887,0.443291689163127,0.494697836443095,0.67416881642906,0.820409414286759,0.987683585772787,1.26084062699556,1.356069888685,2020-03-29
85,92,1.26835480965293,0.34211213672242,0.68639350224207,0.762769149423109,1.02464658688346,1.23674758535448,1.4806141801534,1.87423558126719,2.01965632845455,2020-04-05
92,99,0.940938795275217,0.252966356941037,0.510239510995359,0.568832385411913,0.759602002093405,0.916863030670228,1.09759248134369,1.3922865346161,1.49829978976647,2020-04-12
99,106,0.836282279169133,0.280557329747826,0.379289628221515,0.433601913207003,0.634038564184234,0.804918656505651,1.00572058207148,1.34470142509009,1.46854474704527,2020-04-19
106,113,1.08901674242124,0.362858679571275,0.495161562367832,0.56539823822487,0.82663370987599,1.05011543567083,1.31152971530634,1.74380211843723,1.90317646274765,2020-04-26
113,120,1.48556183283328,0.375705867040331,0.845707708873424,0.928200644537357,1.21847807795267,1.45439876487698,1.72064771340325,2.1535038003548,2.30920165024285,2020-05-03
120,127,0.951430970464998,0.246119547354609,0.530013519960082,0.585790713275635,0.775916816138047,0.930944856127951,1.10452719804904,1.38773352073158,1.49393743329091,2020-05-10
127,134,0.769522277715621,0.257661732548276,0.352581357458947,0.40183765456691,0.581567928712098,0.740552187242989,0.924101621642822,1.23519554042412,1.35199146002125,2020-05-17
134,141,1.07788478630729,0.359535860013217,0.49190091621206,0.562965268663711,0.816144819264253,1.04028118004229,1.29406428189142,1.72841424159481,1.88607628365228,2020-05-24
141,148,1.09805977710139,0.365771329755148,0.50019724809314,0.572049931179847,0.83360087853394,1.05892883948605,1.31925082255692,1.7591198321983,1.92157363932911,2020-05-31
148,155,1.50542445708951,0.391641578401828,0.837328965403323,0.922150837628365,1.22518227112926,1.47163039047559,1.74617072346451,2.1998993962237,2.35729787368431,2020-06-07
155,162,0.829931549792165,0.239886036150139,0.426712305447273,0.475852280328752,0.65924168882115,0.808234528339381,0.976621671466669,1.25804146300291,1.35977755918208,2020-06-14
