"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-07-25,4
2,2,3,2021-08-01,2
2,2,3,2021-08-08,2
1,1,2,2021-08-15,1
2,2,3,2021-08-22,2
2,2,3,2021-08-29,2
0,0,1,2021-09-05,NA
0,0,1,2021-09-12,NA
0,0,1,2021-09-19,NA
1,1,2,2021-09-26,1
