"estimate","lower","upper","onset_date","n.reported"
2,2,2,2021-06-27,2
8,8,10,2021-07-04,8
2,2,4,2021-07-11,2
4,4,6,2021-07-18,4
6,6,8,2021-07-25,6
3,3,5,2021-08-01,3
8,8,10,2021-08-08,8
3,3,6,2021-08-15,3
2,1,5,2021-08-22,1
5,1,11,2021-08-29,1
