"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
8,15,2.56023024636541,0.31272126816694,2.0207919841235,2.0944165956121,2.34269961990366,2.53470375588646,2.74877193851044,3.10630494255288,3.24171877894029,2020-03-15
15,22,1.81241394241802,0.143025786314568,1.56428721838802,1.5982424827074,1.7139232532799,1.80190421381815,1.89835629902507,2.05985714937787,2.12428152264544,2020-03-22
22,29,1.31918986528784,0.0626614924980219,1.21118414027479,1.22601694606422,1.27580180962531,1.31435691300735,1.35659544765457,1.42860456061837,1.45773956548443,2020-03-29
29,36,1.05574609256356,0.0282330563619865,1.003812004863,1.01165485974823,1.0365363795426,1.05438035508825,1.07348041043545,1.10412991709347,1.11527719001268,2020-04-05
36,43,1.03600726187809,0.0224423091581427,0.992187353837962,0.999158736820647,1.02096440629446,1.0358893979282,1.05106127874661,1.07308470076568,1.08046405271408,2020-04-12
43,50,1.12392616516496,0.0248942569584161,1.07582460373198,1.08333433080443,1.10689304161647,1.12369079963752,1.14066050545425,1.16520290670612,1.17348754123226,2020-04-19
50,57,1.12632354702139,0.025566278858908,1.0774583329319,1.08493551932835,1.10897616298972,1.12578736067752,1.14317674653917,1.1688992199866,1.17799676356868,2020-04-26
57,64,1.06600588051023,0.0207558113228272,1.02651385252261,1.03269159302557,1.05181720568606,1.06556632999066,1.0796610563775,1.10092906019494,1.10806807945138,2020-05-03
64,71,1.04871544913004,0.0180253742586261,1.0135936376094,1.01934990988119,1.03647313006205,1.04862705991946,1.06069442618743,1.07845731327998,1.08411617041896,2020-05-10
71,78,1.01114993819494,0.0168098584653796,0.978505054698577,0.983556561688383,0.999734815598207,1.01105799797086,1.02248711707635,1.03893349386806,1.04436294307467,2020-05-17
78,85,0.939443121887914,0.0164267022663003,0.907681324563958,0.912664331891417,0.928178742831924,0.93932508333662,0.950434044825415,0.966617769392715,0.972254442308657,2020-05-24
85,92,0.924642541612773,0.0186626386180856,0.88814995917044,0.893998161448902,0.912025291822676,0.924533793975637,0.937300990740026,0.955461019813617,0.961147028901456,2020-05-31
92,99,0.971799080993833,0.0188666667635762,0.934983047306627,0.940745042618003,0.959035859912429,0.971689993039328,0.984435082681517,1.00294606241065,1.008814200828,2020-06-07
99,106,0.937056119522166,0.0184162019561101,0.901429474536777,0.90711761303906,0.924572417191328,0.936824639521188,0.949344925690614,0.967861386981299,0.973840328146089,2020-06-14
106,113,0.911916542165769,0.021113161892026,0.870790101426538,0.877325363607911,0.897609874208248,0.911903488232483,0.926132056344887,0.946799322657682,0.953336366657629,2020-06-21
113,120,0.93662086297607,0.0219668060485483,0.893870306017399,0.900745191351828,0.921707110693732,0.936477352168191,0.951341565481918,0.973120929976973,0.979980291617142,2020-06-28
120,127,1.02647268155131,0.0225444731558918,0.982971972967659,0.990021362784692,1.01107813189944,1.02625762221343,1.0414876335496,1.06406847233577,1.07114201961612,2020-07-05
127,134,1.00731357345083,0.0217601520271391,0.965107880896403,0.971959495541692,0.992551132557895,1.00718179871083,1.02176886896089,1.04356541316517,1.05079423410563,2020-07-12
134,141,0.920749556182562,0.0214285522844234,0.879587004982868,0.885716563486889,0.906163838376661,0.920620861348431,0.935129157795532,0.956049088006475,0.963232785658495,2020-07-19
141,148,0.943574303738006,0.0240702349493139,0.896914457900198,0.904308894435786,0.927121735593487,0.943534595248721,0.959623496519469,0.983445538844327,0.99147654797602,2020-07-26
148,155,0.964665828819128,0.0237061769476257,0.918838339205227,0.926154173767364,0.948623610424309,0.964441433112646,0.980527369324068,1.00403666235509,1.01160464180403,2020-08-02
155,162,0.917887544519381,0.0245685359706714,0.87012475236129,0.877913528290321,0.901358971000755,0.917702639367321,0.934244516106052,0.958845557005775,0.966465136195484,2020-08-09
162,169,0.926015018443079,0.0272872986413193,0.872827105333999,0.88145124239005,0.907611790895438,0.925687081058695,0.944323343585569,0.971252105492332,0.980115877232752,2020-08-16
169,176,0.946277812439464,0.02775099142414,0.89265767321695,0.901162896242593,0.927498265610443,0.945976286955954,0.964843905483912,0.992561016654137,1.00156713881113,2020-08-23
176,183,0.972136334462736,0.0290343688446345,0.91583815553618,0.924865125439445,0.952606635120795,0.971873584821178,0.991638884615107,1.02015799726353,1.02949823611162,2020-08-30
183,190,0.994168244859054,0.0294396732372051,0.937410379977644,0.946165525203473,0.974180010819337,0.993841299714573,1.01394081185204,1.04325400364015,1.05282396383346,2020-09-06
190,197,0.919073135523605,0.0290560049229015,0.863492292445602,0.871680696087974,0.899125523216353,0.918744746116859,0.938652915128469,0.967083238389426,0.97718640135413,2020-09-13
197,204,0.905906159875481,0.0327858401128976,0.843074644531686,0.852939038101714,0.883611740715852,0.905383017252937,0.92791551417786,0.960532200743131,0.971113686926113,2020-09-20
204,211,0.937065384608424,0.0340270299362667,0.87111405590411,0.881278689284163,0.914029986475941,0.936681604851804,0.95995015018294,0.993490542933747,1.00429870665542,2020-09-27
211,218,0.99789555437938,0.0360051747817249,0.928679687891574,0.939426214251095,0.973380670045827,0.997399986924213,1.02220520618559,1.05792812784895,1.06906173217714,2020-10-04
218,225,0.971841806472335,0.0353189744198482,0.904309310468631,0.914160193086838,0.947475435456274,0.971495489575888,0.995464156969214,1.03039106214484,1.04208638372535,2020-10-11
225,232,0.98925397979369,0.0366467715398083,0.918560399460997,0.930002175301236,0.964349513871959,0.988718688710435,1.01362311651912,1.05003198271812,1.06203380005795,2020-10-18
232,239,1.08883428096798,0.0383989778663618,1.01434908653611,1.0262654069272,1.06291391175354,1.08852663704598,1.11436185891901,1.15271181848225,1.16583647792157,2020-10-25
239,246,1.0788718339987,0.0367822537421376,1.00800302116913,1.01902356248974,1.05398066089387,1.07838023245313,1.10334062109051,1.14031311110105,1.15247003393939,2020-11-01
246,253,1.14876472317511,0.0365400266416712,1.07863623632076,1.08983713062454,1.12391185913498,1.14822670467868,1.17326396918275,1.20972588454517,1.22165269677955,2020-11-08
253,260,1.1635273739766,0.036726638803925,1.09476068328966,1.10459418051703,1.13849756914737,1.16260131693039,1.1876804996216,1.22555663071277,1.23815972289079,2020-11-15
260,267,1.07657154626726,0.0294968480860643,1.02059891488897,1.02906651091327,1.05646199879566,1.0759893505883,1.0959210677304,1.12606114217247,1.13643873424819,2020-11-22
267,274,1.00812460246775,0.0250916607206309,0.959986882027259,0.96734393093591,0.990935955299495,1.0078648213413,1.02492717520788,1.04993645432224,1.05805422552524,2020-11-29
274,281,1.06187304427725,0.0252887305003362,1.01258581887764,1.02026558392235,1.04467604535815,1.0617768017547,1.07896108470792,1.10364573127191,1.11163488418443,2020-12-06
281,288,1.00610536693587,0.0241420085236749,0.959451506685174,0.966540777835634,0.989707500192351,1.00597552593855,1.02222214499255,1.04614004831723,1.05396490078907,2020-12-13
288,295,0.974782101134155,0.0233978583573067,0.929546794284191,0.936837808889318,0.95886062256774,0.97451750072004,0.990351491991379,1.01367824345485,1.02128915582721,2020-12-20
295,302,1.03925731256942,0.0243112708643586,0.991958186207604,0.999508561588714,1.02277108135774,1.03915765456284,1.05547403946547,1.07956416438391,1.08761052331704,2020-12-27
302,309,1.10792081460286,0.0257963767707279,1.05833182477348,1.06585683176772,1.09035806895369,1.10750918695493,1.12528529012508,1.1509506630519,1.15888338430474,2021-01-03
309,316,1.06396584427791,0.0241569692286809,1.01779099592164,1.02510685264258,1.04754900178118,1.06352660179234,1.08001023615254,1.10422148300072,1.11238468934963,2021-01-10
316,323,0.909216627836176,0.0202633488810651,0.869954131911769,0.876184180275867,0.895494874457194,0.90899326962056,0.922753927244293,0.942955036489206,0.949446711679346,2021-01-17
323,330,0.880539726921495,0.0254603761419482,0.831064940693986,0.838797052445164,0.863276352745977,0.88056846743529,0.897783485148416,0.922530211745157,0.93031849563068,2021-01-24
330,337,0.917611120537644,0.0253346603299111,0.867998179700459,0.876189030082164,0.900562723767225,0.917463438400744,0.934608718618116,0.95951232441122,0.967578303826148,2021-01-31
337,344,1.04454561575101,0.0267720427099131,0.992810734022044,1.00115755801156,1.02639400221103,1.04422578053602,1.0623927358762,1.08891444480924,1.0975575794455,2021-02-07
344,351,1.12463615038232,0.0289394465563703,1.06891124860655,1.07760286417435,1.10490450422672,1.12436644230199,1.14396036051611,1.17269734787202,1.18235885178232,2021-02-14
351,358,1.22876917740572,0.0329507910257069,1.16554003310174,1.17598087065482,1.20628853622535,1.22832401921382,1.25057594349112,1.28355529216302,1.29508577162733,2021-02-21
358,365,1.19749201196265,0.0337193441338717,1.13546210431153,1.14447816330259,1.17427394726177,1.19616594937709,1.21888631337592,1.25492803377961,1.26761920416776,2021-02-28
365,372,1.25872447267982,0.0328905018193586,1.19668019525973,1.20642341295765,1.23640463248905,1.25768771802513,1.2799532617662,1.31380955953883,1.32605793566339,2021-03-07
372,379,1.13149662158454,0.0271597624312836,1.08369672514211,1.09022652423069,1.11274421431823,1.12972837079376,1.14796952965208,1.17847769615244,1.19118394620621,2021-03-14
379,386,0.994752008148539,0.0138293507900632,0.968490484583605,0.972542501245208,0.985375794823194,0.994483771556506,1.00378342047202,1.01790137116509,1.02298653129421,2021-03-21
386,393,0.869866252018956,0.0147090725118888,0.84152930685381,0.84585161482128,0.859879106701109,0.869715349668572,0.87966039332488,0.894209842223899,0.899191845507419,2021-03-28
393,400,0.856354942095816,0.021742933377294,0.8120774054864,0.820004901547557,0.84208232179135,0.856739589763129,0.871003915970792,0.891374343488219,0.89779211914885,2021-04-04
400,407,0.922954370768287,0.0190605488282145,0.884681948856893,0.891085704251973,0.910395839438054,0.923348249879564,0.935912668966473,0.953490042771443,0.959408588379925,2021-04-11
407,414,0.908835545018588,0.0184049453451117,0.873005905317785,0.878604681016227,0.896468418804875,0.908854510107879,0.921276672009278,0.939139426018746,0.944940232995289,2021-04-18
414,421,0.969746047319129,0.0200975075080283,0.930167173000707,0.936743778379294,0.956215193648134,0.969779123883167,0.983273956657749,1.00283531869326,1.00909073451402,2021-04-25
421,428,1.02277850624289,0.0190608897335581,0.985824964012773,0.991715571003752,1.00980808350071,1.02262107320105,1.03560065922103,1.05440964690605,1.06071200015158,2021-05-02
428,435,1.0080133428923,0.0185333892882375,0.972089543641001,0.977714745118355,0.995311708623792,1.00788859450103,1.02043158555293,1.03856457491887,1.04459158843591,2021-05-09
435,442,1.04701151720426,0.0187655888562165,1.01038946012442,1.01613681170609,1.03424963664631,1.04700873823703,1.05952685716675,1.07795292899398,1.0839551870699,2021-05-16
442,449,1.01589310136328,0.0183686036170705,0.980154681058058,0.985872522743774,1.00340926822541,1.01570258809898,1.02830962621123,1.04622999862008,1.05226665125916,2021-05-23
449,456,1.00040499081226,0.0175381130179728,0.966129967687458,0.971573185985364,0.988571590238593,1.00035302505749,1.01207858242722,1.02958445455104,1.03513063604264,2021-05-30
456,463,0.994384973964988,0.0173363973121866,0.960716627153769,0.966140944216488,0.982644559128114,0.994257450712679,1.00588157448361,1.02328254371762,1.02858102456955,2021-06-06
463,470,0.898136236859906,0.0178283274188509,0.863625141448619,0.869206039510562,0.885926701672991,0.897938895494071,0.910189305526876,0.927710709323933,0.933454163426322,2021-06-13
470,477,0.862681482926105,0.0233763155702725,0.816589530096383,0.824481719124169,0.847016491250297,0.862575118036527,0.878382413428402,0.90121411134385,0.908740034456858,2021-06-20
477,484,0.859268857934729,0.0242927064737594,0.811472276292205,0.81945004700269,0.842966212173195,0.859157693483795,0.8754786689609,0.89927561826973,0.906785130707923,2021-06-27
484,491,0.940519573775047,0.0270584870483419,0.886678866955135,0.895678349511499,0.922563254124059,0.940690861520516,0.958732421341405,0.984818515325948,0.993553154549063,2021-07-04
491,498,0.895965397238819,0.024557797015027,0.84869135409753,0.856164566435549,0.87923422926968,0.895652338764496,0.912447528023253,0.936851483828483,0.944707125266908,2021-07-11
498,505,0.817638287179682,0.0306472524318842,0.758337388953175,0.767925816020492,0.796935286328426,0.817226191956854,0.838075477733549,0.868701658418435,0.878708597073912,2021-07-18
505,512,0.888629102601791,0.0347842494412227,0.820099023159061,0.83144123106807,0.86535508545004,0.888643111529865,0.91187238292136,0.945979095370455,0.957557678696529,2021-07-25
512,519,0.99920560167635,0.0350785166134779,0.931765119970865,0.942131713127959,0.97534409087375,0.998995649704494,1.02255665826536,1.05735563032866,1.06905672592367,2021-08-01
519,526,0.974936232272705,0.0338772802258031,0.909513572804067,0.919912217433119,0.951824295881137,0.974643986670573,0.997606931838199,1.03137928243737,1.04217733699151,2021-08-08
526,533,0.922046320750863,0.0351909824634253,0.855069576982401,0.865236728640606,0.898020918631654,0.921486531784917,0.945333592082171,0.981043369176952,0.992483839555144,2021-08-15
533,540,0.931984245919479,0.0375655741382396,0.860019705612122,0.871021665677115,0.906366509127439,0.931477422121661,0.957040647906054,0.994349098236012,1.00702051292027,2021-08-22
540,547,0.960862915880713,0.0397146629162891,0.884491713614478,0.896094792090019,0.933818864070152,0.960231767547327,0.987235714443785,1.02716839804571,1.03984589712921,2021-08-29
547,554,1.06233515503466,0.0420563424391945,0.981374523306083,0.994167872565797,1.03352759575336,1.06160268995128,1.09057178340345,1.13198524057427,1.14581215099891,2021-09-05
554,561,0.957599442486752,0.0390617209148897,0.882290872285252,0.894449109538644,0.930797465939365,0.957427365098843,0.983458189684026,1.02291011519748,1.03539524090513,2021-09-12
561,568,0.917285119543327,0.0434754131775262,0.833665998892594,0.846641718327636,0.887720422442837,0.916718410307087,0.94640387611302,0.989602396674024,1.00385285405067,2021-09-19
568,575,0.946433873410527,0.0582139131989083,0.836334001346106,0.853072069606832,0.906814585693254,0.945001330491553,0.985276723139013,1.04366956424547,1.06356856335127,2021-09-26
