"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
71,78,1.57004440119121,0.263790313562025,1.10216967891902,1.16732549290484,1.38588017668252,1.55272630628074,1.73806405530292,2.0273855576095,2.13154392774915,2020-03-22
78,85,1.22740139140496,0.169670175057927,0.916635961588768,0.962923183222916,1.10954557643848,1.2192729520124,1.33765825010917,1.51855345156106,1.58106647029311,2020-03-29
85,92,1.02354142281984,0.13538853690221,0.776374728653313,0.810491404472738,0.929828755894385,1.01768933066481,1.11176020101865,1.25781279484955,1.3036228892658,2020-04-05
92,99,0.925128118140121,0.129427970579302,0.689173721607718,0.722441189038797,0.834514207222437,0.919447308493969,1.00888510899896,1.14727008269764,1.19266090741896,2020-04-12
99,106,1.10234088253055,0.15103688959952,0.827896240790177,0.86572416521598,0.997106085591403,1.09475171532428,1.20046468679743,1.36130388658056,1.41612366393587,2020-04-19
106,113,1.10731036117907,0.138482788484798,0.850317528349569,0.889294859849614,1.01185344136998,1.10131667443981,1.19648119862486,1.3433001846842,1.39568092339564,2020-04-26
113,120,1.01427397150616,0.125548193250426,0.783475070035791,0.81687460384037,0.927439600916198,1.0088219860406,1.09542563019156,1.23015007186117,1.27524507474995,2020-05-03
120,127,1.1186159886897,0.128784535827264,0.880476640514513,0.914794755707783,1.02977761542618,1.11348875006782,1.20251652180056,1.33816915588492,1.38650010529611,2020-05-10
127,134,1.09985640474858,0.119385685225851,0.877642718159569,0.911067032842898,1.01723818835764,1.09596431997661,1.17752440122191,1.30411296860696,1.34611899023133,2020-05-17
134,141,1.02298935216373,0.10925926761894,0.820099315928226,0.849883394076193,0.947664325825456,1.01927291798584,1.0940078685562,1.20943056393792,1.24913105447042,2020-05-24
141,148,1.15058231616949,0.112762145842016,0.941612138173614,0.972647703430868,1.07213210141017,1.14715034920512,1.22440080593249,1.34214762737805,1.38229001726756,2020-05-31
148,155,1.16127714687238,0.102655751850043,0.968424564601661,0.99798265095005,1.09068258683911,1.15781638720892,1.22895363782873,1.33555711873306,1.37055469071045,2020-06-07
155,162,1.08324737670767,0.0895238742048589,0.914599340594966,0.940345550668872,1.02165754481804,1.0806024252799,1.14148289191637,1.23509169872761,1.26644513821623,2020-06-14
162,169,0.963764890077793,0.0799784475339492,0.81301604210422,0.835566227803456,0.90884983965635,0.961620217736491,1.01599045654746,1.09963521064157,1.1275726670962,2020-06-21
169,176,1.04396794091045,0.0858949045600466,0.883016243953113,0.906716128650409,0.984854628052443,1.04147315141125,1.1004796146678,1.18911856802424,1.21893432241757,2020-06-28
176,183,1.12966868074664,0.0860748441207093,0.968843344983505,0.993135719480293,1.07087709356683,1.12669059205007,1.18603622957539,1.27630011187594,1.30632420374881,2020-07-05
183,190,1.03192891737173,0.0753955575494758,0.890223252410645,0.910939546242824,0.979984372813552,1.02978669674732,1.0821609542281,1.15847482782062,1.18451063975261,2020-07-12
190,197,0.93940125103879,0.0713378384248744,0.805121798444782,0.82522750246747,0.890252547914929,0.937737300264226,0.986338912875648,1.05970029276845,1.08407215912287,2020-07-19
197,204,0.968683149425922,0.0766798843300467,0.823398417545361,0.845734759841057,0.915934411451796,0.96673073058934,1.01921092980262,1.09788718382051,1.12516130307097,2020-07-26
204,211,0.957749586111364,0.0777566612925443,0.812079778137869,0.833440132259469,0.904122830808095,0.955518646648565,1.0089407957224,1.09028193724177,1.11698969398934,2020-08-02
211,218,1.01779650372272,0.0829255388233181,0.860668310149386,0.885123144996296,0.960522082387529,1.01583736351204,1.07239509430228,1.15778208913417,1.18704565515249,2020-08-09
218,225,0.994377619278578,0.0812078206452222,0.842636250549642,0.86455729004506,0.938540929451148,0.991727954432699,1.04782345466132,1.13189723732425,1.15960839831613,2020-08-16
225,232,0.883246661684712,0.078782283285683,0.734335331806676,0.757959158494786,0.828753554107654,0.881280675995874,0.935022787055026,1.01625201760799,1.04400483365233,2020-08-23
232,239,0.942860458090513,0.0907893330914121,0.773563552364382,0.799558452628022,0.880069838437196,0.940224418745412,1.00249513692569,1.09648727161416,1.12965085158229,2020-08-30
239,246,0.995015845589343,0.0943346810377937,0.818428100525677,0.844963577298255,0.929887039333966,0.992061972591823,1.05706781918794,1.15574207608024,1.18750845420921,2020-09-06
246,253,0.97477743674646,0.0950586003973079,0.795328191749892,0.823861978390079,0.909561924490411,0.971763298211995,1.03717091145678,1.13564200394812,1.17030166786484,2020-09-13
253,260,1.00544532528331,0.0983724459198038,0.823578634011786,0.849812092121802,0.93741104956172,1.00150029479569,1.07053249852963,1.17249535506569,1.20808322348504,2020-09-20
260,267,1.00741922892558,0.0986052612365573,0.822466282180541,0.850916026500036,0.939167057596697,1.0040542347967,1.07212721169856,1.17484681596112,1.21034593121966,2020-09-27
267,274,0.980522831284149,0.0971261709801871,0.799020719488109,0.825730828745395,0.91337922148522,0.977597989517689,1.04368865370547,1.14552072792392,1.1799120307693,2020-10-04
274,281,0.971210522864553,0.0994450534683112,0.785118455283778,0.813088209115249,0.90253015167386,0.96844142246416,1.03640405756879,1.13991314667683,1.17439367348808,2020-10-11
281,288,0.948811493272129,0.101101769510475,0.761313904113219,0.78942319319853,0.878289808230917,0.94437217567843,1.01505003483241,1.12170688585071,1.15774502989622,2020-10-18
288,295,1.00551188732447,0.106782200449185,0.806418568591503,0.837258731590451,0.932285231897647,1.00118190775707,1.07556691647767,1.18778998688081,1.22527570346332,2020-10-25
