"estimate","lower","upper","onset_date","n.reported"
4,4,4,2021-07-18,4
1,1,4,2021-07-25,1
2,2,5,2021-08-01,2
7,7,11,2021-08-08,7
4,4,8,2021-08-15,4
5,5,8,2021-08-22,5
4,4,8,2021-08-29,4
2,2,5,2021-09-05,2
1,1,4,2021-09-12,1
2,1,6,2021-09-19,1
