"estimate","lower","upper","onset_date","n.reported"
21,21,21,2021-08-22,21
11,11,12,2021-08-29,11
4,4,5,2021-09-05,4
11,11,12,2021-09-12,11
6,6,7,2021-09-19,6
10,10,11,2021-09-26,10
10,10,12,2021-10-03,10
4,4,6,2021-10-10,4
7,6,11,2021-10-17,6
7,2,16,2021-10-24,1
