"estimate","lower","upper","onset_date","n.reported"
19,19,19,2021-07-25,19
13,13,15,2021-08-01,13
11,11,13,2021-08-08,11
19,19,21,2021-08-15,19
21,21,23,2021-08-22,21
11,11,13,2021-08-29,11
4,4,6,2021-09-05,4
11,10,13,2021-09-12,10
9,6,14,2021-09-19,6
13,6,28,2021-09-26,3
