"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-08-01,9
6,6,6,2021-08-08,6
6,6,6,2021-08-15,6
9,9,10,2021-08-22,9
6,6,7,2021-08-29,6
1,1,2,2021-09-05,1
5,5,6,2021-09-12,5
1,1,4,2021-09-19,1
3,2,7,2021-09-26,2
3,0,9,2021-10-03,NA
