"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
43,50,1.06667591822661,0.25818859803591,0.6260458373768,0.682990665655889,0.883292311855034,1.04500436388183,1.22863584172435,1.52413945438175,1.63075510061678,2020-03-29
50,57,1.28180460918395,0.268915278344676,0.810676106780296,0.874838885338548,1.09182299939728,1.26284362556324,1.4518661991931,1.75497230635254,1.86147891686705,2020-04-05
57,64,0.943871953963019,0.201967282166482,0.591665410946739,0.640005176775868,0.801960821792312,0.928686181467974,1.07057482003893,1.29880066836638,1.38104984605318,2020-04-12
64,71,0.903444200924542,0.220165194239391,0.524334593274505,0.573351133306186,0.747283801755623,0.886400844555986,1.03919051782788,1.28991923598742,1.38255180050096,2020-04-19
71,78,1.04484358461092,0.253311505990705,0.607927621536447,0.66633929691934,0.86391492433197,1.02581438672044,1.20295732076402,1.49443062591856,1.59346904529943,2020-04-26
78,85,0.92628995595738,0.239574804817907,0.517140475485554,0.570330445732754,0.754771141028373,0.906925857631432,1.07555237469346,1.348803883401,1.44674046322484,2020-05-03
85,92,1.11527645339298,0.278442568726318,0.63821451185554,0.702109423047162,0.916636517853663,1.09112821334874,1.28833421781365,1.60951166869239,1.72105984541686,2020-05-10
92,99,1.30013801186539,0.273718397997897,0.825190453853086,0.888106686837916,1.10510013752898,1.28032128705339,1.47256397256247,1.78121155220578,1.89652143564864,2020-05-17
99,106,1.06498651040129,0.21340764214938,0.690114015055219,0.74008621527091,0.914082162443227,1.05007451297618,1.19982283032645,1.43970391695277,1.52393414526999,2020-05-24
106,113,1.2993102090451,0.226692531914996,0.892294679737265,0.951422470989802,1.13922178451268,1.28612436265872,1.44553021310112,1.6932468696397,1.77974464986129,2020-05-31
113,120,1.41805013983674,0.196298580416882,1.06156865981318,1.11230300613238,1.28153990619959,1.40795996333921,1.54429439947486,1.7559961257391,1.83190458948016,2020-06-07
120,127,1.04262812295278,0.13267539112776,0.799590523898196,0.835015627772484,0.949977264634854,1.03689305932555,1.12860848855231,1.27076479269307,1.31832617193125,2020-06-14
127,134,1.04607235769556,0.131319635552492,0.805158368420673,0.840766889274863,0.954344559531222,1.04081525521347,1.13187421139225,1.27020397712857,1.31978076226677,2020-06-21
134,141,0.976143209002552,0.124520118658431,0.748605151000648,0.780434267324901,0.88953074477812,0.971035290365877,1.05678036059495,1.1888680583999,1.23541316970505,2020-06-28
141,148,0.979301120149001,0.12985868989169,0.74025272467876,0.775446156821701,0.889394896383188,0.97403659072298,1.06284132720777,1.20294062224442,1.25130458569386,2020-07-05
148,155,1.07348679943151,0.1379593665518,0.820483876314732,0.857144391301148,0.978183601869555,1.06759985496661,1.1634555002683,1.3095102807347,1.35951105829666,2020-07-12
155,162,0.973300681600712,0.126849422067955,0.740091771732043,0.77454992448709,0.884644543044572,0.969014757949962,1.05468957660822,1.19154969942239,1.23653201594301,2020-07-19
162,169,0.925240567273615,0.129402116508973,0.690620625423891,0.723106917263351,0.834995678976932,0.919215655603346,1.00886663295868,1.14887490860601,1.19570602241333,2020-07-26
169,176,1.00057686863988,0.142875881796477,0.741332176577265,0.777956338987279,0.900522351294632,0.99394418930359,1.09343052141666,1.24685558095899,1.29969662881605,2020-08-02
176,183,0.903949912872133,0.140025764786627,0.651219793445093,0.686880432878011,0.805650849261549,0.897018229925029,0.994412203588858,1.14549527113712,1.19659732687393,2020-08-09
183,190,0.759346270483551,0.143844049957575,0.503248892850507,0.53857453921081,0.658153998792861,0.750471710556034,0.851234973971986,1.00918088603608,1.06502850252713,2020-08-16
190,197,0.747954200061703,0.184424388779768,0.433448396292059,0.473802106314188,0.615958014611647,0.731888701881413,0.863253211973606,1.07619710901145,1.14977071679417,2020-08-23
197,204,1.02989403960192,0.250446561145556,0.597671405145657,0.653921005978086,0.852042035113743,1.01064410953693,1.18722025224927,1.47372675900627,1.57343432959415,2020-08-30
204,211,1.27687609066925,0.263393052177643,0.815415828955829,0.876647414743029,1.09059079294759,1.25868455771725,1.44276887809027,1.74064233307054,1.84485961879238,2020-09-06
211,218,1.00878186944486,0.206211262910241,0.644138216410515,0.695271852864007,0.862825866444714,0.995515789015743,1.14064020001547,1.3710928641406,1.4503036795994,2020-09-13
218,225,0.821858640958824,0.20056519518709,0.479800239766905,0.524584452330674,0.67912723512166,0.804436713407909,0.945990937747453,1.18022007986597,1.26130059211615,2020-09-20
225,232,1.03388758764907,0.250983111470007,0.60163630155308,0.661091769290989,0.856432986159564,1.0128206190075,1.18945473417727,1.48083563078304,1.58275400685677,2020-09-27
232,239,1.25685183359455,0.275290167907024,0.775544216132672,0.838685263843464,1.06084550114486,1.23692968806165,1.43207209506336,1.74208776589465,1.85193770203944,2020-10-04
239,246,1.11736030727067,0.223655928765998,0.72089639252483,0.776996057122877,0.95963296486701,1.10338528237232,1.25762393788271,1.51079805340013,1.59835485328756,2020-10-11
246,253,0.761203070209806,0.18503517445065,0.442969378885777,0.484330508458125,0.629164547191166,0.746643463441649,0.87608194365307,1.08869058223953,1.16487403559575,2020-10-18
253,260,1.00209496510124,0.282036640213777,0.528935739966236,0.585910051227687,0.801402343282229,0.974970444215092,1.17515268373763,1.5054652346926,1.62142440262734,2020-10-25
260,267,1.16862354602715,0.284305400811205,0.67979155175168,0.743652441524937,0.967242464451623,1.14449601301647,1.34688598329875,1.67055326805997,1.78392173053059,2020-11-01
267,274,0.764918086669721,0.230135526399086,0.384889971541755,0.42902386427972,0.600335286343882,0.741787087532525,0.905054646646418,1.17679999346369,1.2775201480292,2020-11-08
274,281,1.01245738865628,0.339257926739357,0.46460157498971,0.527959981304182,0.766453102665896,0.973376621409966,1.21744905831359,1.62887847020517,1.77683715909907,2020-11-15
281,288,1.43123941998366,0.414572375506031,0.738493868172493,0.826531376781609,1.13465338635628,1.39020467337382,1.6844995943122,2.16864902212617,2.35166951790507,2020-11-22
288,295,1.57558081589232,0.338027473899878,0.986815216706133,1.06502833084482,1.33608528616964,1.55089280158075,1.78603100501058,2.17158072164481,2.30433060519965,2020-11-29
295,302,1.3743501610907,0.230185979493098,0.963430301841626,1.02167437052045,1.21214818444988,1.36235932569399,1.52061572313679,1.77634805684027,1.86612207005822,2020-12-06
302,309,0.985373522019233,0.162602453292679,0.693521662541846,0.734685770950559,0.871032266616408,0.97585068134643,1.09072202378188,1.26516963810244,1.32692970104485,2020-12-13
309,316,1.03015545603659,0.174228960975225,0.718700647996534,0.762120068821512,0.907123419567314,1.02066144120778,1.1423484945469,1.33085448594515,1.39711811469926,2020-12-20
316,323,0.946454966857611,0.164316346649219,0.650734796655967,0.692744985098315,0.831075065321359,0.937403493811457,1.05101774430387,1.23220420962382,1.29431982021087,2020-12-27
323,330,0.882486955675131,0.177713181551732,0.570697500866391,0.612615849647289,0.756883059139413,0.870310184383963,0.995071493781432,1.19431879293074,1.26447281629739,2021-01-03
330,337,1.33050962855028,0.225156122825733,0.922919728463336,0.982225919081663,1.17332130303338,1.31825663585944,1.47602375398917,1.71940217137007,1.80285374219091,2021-01-10
337,344,1.01997165384257,0.165844063399615,0.720578446143321,0.76278815130635,0.904547196821812,1.01108801354522,1.12656210933025,1.30970613912943,1.37012181441152,2021-01-17
344,351,1.02652341291207,0.175059731246779,0.711174267061221,0.757253651177812,0.903848818079402,1.01739942333066,1.13762787378883,1.33035589222321,1.3964158056097,2021-01-24
351,358,1.11778024765773,0.174964889847427,0.803301698942687,0.845945490503762,0.995232168752034,1.10888803623181,1.23001954479903,1.42178523687125,1.48576521026084,2021-01-31
358,365,1.09394451183488,0.165004486000627,0.795383638990288,0.838827993491382,0.978284736932782,1.08553979976834,1.20053660674122,1.38014167260214,1.44152418647499,2021-02-07
365,372,1.07497664573733,0.153420903247862,0.796260828011004,0.837339920000592,0.967236287100305,1.06765032221525,1.17369218074161,1.33798192865566,1.39654437539411,2021-02-14
372,379,0.9973989805037,0.144086490484168,0.735954551250907,0.773062605419202,0.896667032128952,0.990381925761962,1.08939783742621,1.24637313787366,1.29934900698914,2021-02-21
379,386,0.916912147628036,0.143566862532793,0.65745216650495,0.694614899495638,0.816851515815651,0.909326600709785,1.0085371054559,1.16397409427062,1.22072679224786,2021-02-28
386,393,1.08382183207395,0.164272406706335,0.787184709794776,0.829867034030085,0.96865004151764,1.07467547426355,1.18874049728946,1.3689500440997,1.43067564629842,2021-03-07
393,400,1.07515133347275,0.153780270742744,0.797506422803497,0.836865132971615,0.967894039104888,1.06702024866802,1.17460287916542,1.34113236984135,1.39726200768239,2021-03-14
400,407,1.01825303463434,0.145945968169892,0.755233282726126,0.792417171445519,0.915317577527244,1.01018006306584,1.11216800973015,1.27147000621813,1.32532927702225,2021-03-21
