"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,17,NA,NA,NA,17,NA,NA,NA
2020-03-22,29,NA,NA,NA,29,NA,NA,NA
2020-03-29,45,NA,NA,NA,45,NA,NA,NA
2020-04-05,69,NA,NA,NA,69,NA,NA,NA
2020-04-12,82,NA,NA,NA,82,NA,NA,NA
2020-04-19,96,NA,NA,NA,96,NA,NA,NA
2020-04-26,109,NA,NA,NA,109,NA,NA,NA
2020-05-03,119,NA,NA,NA,119,NA,NA,NA
2020-05-10,135,NA,NA,NA,135,NA,NA,NA
2020-05-17,158,NA,NA,NA,158,NA,NA,NA
2020-05-24,176,NA,NA,NA,176,NA,NA,NA
2020-05-31,213,NA,NA,NA,213,NA,NA,NA
2020-06-07,275,NA,NA,NA,275,NA,NA,NA
2020-06-14,322,NA,NA,NA,322,NA,NA,NA
2020-06-21,383,NA,NA,NA,383,NA,NA,NA
2020-06-28,429,NA,NA,NA,429,NA,NA,NA
2020-07-05,480,NA,NA,NA,480,NA,NA,NA
2020-07-12,534,NA,NA,NA,534,NA,NA,NA
2020-07-19,581,NA,NA,NA,581,NA,NA,NA
2020-07-26,622,NA,NA,NA,622,NA,NA,NA
2020-08-02,662,NA,NA,NA,662,NA,NA,NA
2020-08-09,693,NA,NA,NA,693,NA,NA,NA
2020-08-16,710,NA,NA,NA,710,NA,NA,NA
2020-08-23,723,NA,NA,NA,723,NA,NA,NA
2020-08-30,740,NA,NA,NA,740,NA,NA,NA
2020-09-06,761,NA,NA,NA,761,NA,NA,NA
2020-09-13,778,NA,NA,NA,778,NA,NA,NA
2020-09-20,795,NA,NA,NA,795,NA,NA,NA
2020-09-27,811,NA,NA,NA,811,NA,NA,NA
2020-10-04,830,NA,NA,NA,830,NA,NA,NA
2020-10-11,850,NA,NA,NA,850,NA,NA,NA
2020-10-18,857,NA,NA,NA,857,NA,NA,NA
2020-10-25,871,NA,NA,NA,871,NA,NA,NA
2020-11-01,882,NA,NA,NA,882,NA,NA,NA
2020-11-08,890,NA,NA,NA,890,NA,NA,NA
2020-11-15,898,NA,NA,NA,898,NA,NA,NA
2020-11-22,910,NA,NA,NA,910,NA,NA,NA
2020-11-29,935,NA,NA,NA,935,NA,NA,NA
2020-12-06,972,NA,NA,NA,972,NA,NA,NA
2020-12-13,997,NA,NA,NA,997,NA,NA,NA
2020-12-20,1030,NA,NA,NA,1030,NA,NA,NA
2020-12-27,1053,NA,NA,NA,1053,NA,NA,NA
2021-01-03,1072,NA,NA,NA,1072,NA,NA,NA
2021-01-10,1112,NA,NA,NA,1112,NA,NA,NA
2021-01-17,1137,NA,NA,NA,1137,NA,NA,NA
2021-01-24,1170,NA,NA,NA,1170,NA,NA,NA
2021-01-31,1203,NA,NA,NA,1203,NA,NA,NA
2021-02-07,1244,NA,NA,NA,1244,NA,NA,NA
2021-02-14,1287,NA,NA,NA,1287,NA,NA,NA
2021-02-21,1325,NA,NA,NA,1325,NA,NA,NA
2021-02-28,1366,NA,NA,NA,1366,NA,NA,NA
2021-03-07,1411,NA,NA,NA,1411,NA,NA,NA
2021-03-14,1458,NA,NA,NA,1458,NA,NA,NA
2021-03-21,1499,NA,NA,NA,1499,NA,NA,NA
2021-03-28,1537,NA,NA,NA,1537,NA,NA,NA
2021-04-04,1562,NA,NA,NA,1562,NA,NA,NA
2021-04-11,1580,NA,NA,NA,1580,NA,NA,NA
2021-04-18,1605,NA,NA,NA,1605,NA,NA,NA
2021-04-25,1627,NA,NA,NA,1627,NA,NA,NA
2021-05-02,1655,NA,NA,NA,1655,NA,NA,NA
2021-05-09,1674,NA,NA,NA,1674,NA,NA,NA
2021-05-16,1704,NA,NA,NA,1704,NA,NA,NA
2021-05-23,1725,NA,NA,NA,1725,NA,NA,NA
2021-05-30,1753,NA,NA,NA,1753,NA,NA,NA
2021-06-06,1778,NA,NA,NA,1778,NA,NA,NA
2021-06-13,1796,NA,NA,NA,1796,NA,NA,NA
2021-06-20,1812,NA,NA,NA,1812,NA,NA,NA
2021-06-27,1821,NA,NA,NA,1821,NA,NA,NA
2021-07-04,1828,NA,NA,NA,1828,NA,NA,NA
2021-07-11,1837,NA,NA,NA,1837,NA,NA,NA
2021-07-18,1843,NA,NA,NA,1843,NA,NA,NA
2021-07-25,1851,NA,NA,NA,1851,NA,NA,NA
2021-08-01,1858,NA,NA,NA,1858,NA,NA,NA
2021-08-08,1867,NA,NA,NA,1867,NA,NA,NA
2021-08-15,1873,NA,NA,NA,1873,NA,NA,NA
2021-08-22,1878,NA,NA,NA,1878,NA,NA,NA
2021-08-29,1882,NA,NA,NA,1882,NA,NA,NA
2021-09-05,1882,NA,NA,NA,1882,NA,NA,NA
2021-09-12,1886,NA,NA,NA,1885,NA,NA,NA
2021-09-19,1887,NA,NA,NA,1886,NA,NA,NA
2021-09-26,1888,NA,NA,NA,1886,NA,NA,NA
2021-10-03,1890,NA,NA,NA,1887,NA,NA,NA
2021-10-10,1893,NA,NA,NA,1888,NA,NA,NA
2021-10-17,1896,1896,1886,1939,1891,1891,1891,1891
2021-10-24,NA,1899,1887,1951,NA,1891,1891,1891
