"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-08-22,11
10,10,12,2021-08-29,10
5,5,7,2021-09-05,5
5,5,7,2021-09-12,5
9,9,11,2021-09-19,9
6,6,8,2021-09-26,6
5,5,7,2021-10-03,5
3,3,5,2021-10-10,3
4,4,7,2021-10-17,4
6,4,11,2021-10-24,4
