"estimate","lower","upper","onset_date","n.reported"
57,57,57,2021-07-18,57
68,68,69,2021-07-25,68
67,67,69,2021-08-01,67
45,45,47,2021-08-08,45
55,55,57,2021-08-15,55
45,45,47,2021-08-22,45
29,29,32,2021-08-29,29
27,25,31,2021-09-05,25
26,20,34,2021-09-12,17
21,8,40,2021-09-19,NA
