"estimate","lower","upper","onset_date","n.reported"
45,45,45,2021-08-22,45
30,30,32,2021-08-29,30
31,31,33,2021-09-05,31
28,28,30,2021-09-12,28
40,40,42,2021-09-19,40
42,42,45,2021-09-26,42
24,23,27,2021-10-03,23
31,28,36,2021-10-10,28
42,36,52,2021-10-17,30
38,24,66,2021-10-24,3
