"estimate","lower","upper","onset_date","n.reported"
13,13,13,2021-07-18,13
11,11,11,2021-07-25,11
13,13,13,2021-08-01,13
14,14,15,2021-08-08,14
5,5,7,2021-08-15,5
12,12,14,2021-08-22,12
12,12,14,2021-08-29,12
5,5,7,2021-09-05,5
6,6,8,2021-09-12,6
8,4,13,2021-09-19,4
