"estimate","lower","upper","onset_date","n.reported"
10,10,10,2021-08-29,10
5,5,5,2021-09-05,5
5,5,5,2021-09-12,5
9,9,10,2021-09-19,9
6,6,7,2021-09-26,6
5,5,6,2021-10-03,5
3,3,5,2021-10-10,3
4,4,6,2021-10-17,4
6,6,8,2021-10-24,6
5,3,9,2021-10-31,3
