"estimate","lower","upper","onset_date","n.reported"
11,11,11,2021-07-18,11
10,10,11,2021-07-25,10
13,13,15,2021-08-01,13
14,14,16,2021-08-08,14
5,5,7,2021-08-15,5
11,11,14,2021-08-22,11
10,10,12,2021-08-29,10
4,4,6,2021-09-05,4
5,5,7,2021-09-12,5
7,4,13,2021-09-19,4
