"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-08-22,15
9,9,9,2021-08-29,9
18,18,19,2021-09-05,18
13,13,15,2021-09-12,13
18,18,20,2021-09-19,18
20,20,22,2021-09-26,20
9,9,12,2021-10-03,9
14,13,18,2021-10-10,13
15,10,21,2021-10-17,9
14,6,25,2021-10-24,NA
