"estimate","lower","upper","onset_date","n.reported"
36,36,36,2021-07-18,36
37,37,38,2021-07-25,37
34,34,35,2021-08-01,34
24,24,25,2021-08-08,24
19,19,20,2021-08-15,19
15,15,16,2021-08-22,15
9,9,11,2021-08-29,9
15,14,19,2021-09-05,14
11,6,18,2021-09-12,5
11,3,26,2021-09-19,NA
