"estimate","lower","upper","onset_date","n.reported"
14,14,14,2021-08-01,14
14,14,15,2021-08-08,14
5,5,6,2021-08-15,5
13,13,14,2021-08-22,13
12,12,14,2021-08-29,12
6,6,8,2021-09-05,6
7,7,9,2021-09-12,7
10,10,13,2021-09-19,10
8,7,11,2021-09-26,7
11,8,17,2021-10-03,7
