"estimate","lower","upper","onset_date","n.reported"
68,68,68,2021-07-25,68
67,67,67,2021-08-01,67
45,45,46,2021-08-08,45
55,55,56,2021-08-15,55
45,45,46,2021-08-22,45
29,29,30,2021-08-29,29
29,29,32,2021-09-05,29
28,26,32,2021-09-12,26
46,38,56,2021-09-19,32
36,19,61,2021-09-26,2
