"estimate","lower","upper","onset_date","n.reported"
39,39,39,2021-07-11,39
36,36,36,2021-07-18,36
37,37,39,2021-07-25,37
34,34,36,2021-08-01,34
24,24,25,2021-08-08,24
19,19,20,2021-08-15,19
15,15,17,2021-08-22,15
9,8,12,2021-08-29,8
19,14,27,2021-09-05,11
18,7,39,2021-09-12,1
