"estimate","lower","upper","onset_date","n.reported"
12,12,12,2021-08-29,12
6,6,7,2021-09-05,6
7,7,8,2021-09-12,7
10,10,11,2021-09-19,10
7,7,9,2021-09-26,7
9,9,11,2021-10-03,9
11,11,13,2021-10-10,11
5,5,7,2021-10-17,5
7,6,10,2021-10-24,6
7,4,12,2021-10-31,4
