"estimate","lower","upper","onset_date","n.reported"
5,5,5,2021-07-11,5
3,3,4,2021-07-18,3
7,7,9,2021-07-25,7
2,2,3,2021-08-01,2
5,5,7,2021-08-08,5
2,2,3,2021-08-15,2
0,0,2,2021-08-22,NA
2,2,4,2021-08-29,2
4,3,7,2021-09-05,3
2,0,7,2021-09-12,NA
