"estimate","lower","upper","onset_date","n.reported"
5,5,5,2021-07-11,5
3,3,3,2021-07-18,3
7,7,8,2021-07-25,7
2,2,3,2021-08-01,2
5,5,6,2021-08-08,5
2,2,3,2021-08-15,2
0,0,1,2021-08-22,NA
1,1,2,2021-08-29,1
4,3,6,2021-09-05,3
2,0,7,2021-09-12,NA
