"estimate","lower","upper","onset_date","n.reported"
3,3,3,2021-08-08,3
1,1,2,2021-08-15,1
1,1,2,2021-08-22,1
0,0,1,2021-08-29,NA
1,1,2,2021-09-05,1
0,0,1,2021-09-12,NA
0,0,1,2021-09-19,NA
0,0,1,2021-09-26,NA
0,0,2,2021-10-03,NA
0,0,3,2021-10-10,NA
