"estimate","lower","upper","onset_date","n.reported"
19,19,19,2021-06-13,19
16,16,18,2021-06-20,16
16,16,18,2021-06-27,16
11,11,14,2021-07-04,11
7,7,10,2021-07-11,7
2,2,5,2021-07-18,2
3,2,7,2021-07-25,2
6,3,12,2021-08-01,3
7,3,18,2021-08-08,2
6,1,28,2021-08-15,NA
