"lambda[10,1]","lambda[10,2]","lambda[10,3]","lambda[10,4]","lambda[10,5]","lambda[10,6]","lambda[10,7]","lambda[10,8]","lambda[10,9]","lambda[10,10]","Beta 0","Beta 1","Beta 2","Beta 3","Beta 4","Beta 5","Beta 6","Beta 7","Beta 8","Beta 9","alpha[10]","tau2.alpha"
0.214322475139584,0.511777566094616,0.15892061724061,0.0293544089863462,0.00149854191904031,0.0012281011905696,0.0172711721549485,0.00139447137781902,0.00821387114462578,0.00418003948201608,-1.4870428242895,-0.616634508841617,-1.78611978335328,-3.47508184227081,-6.45003201687855,-6.64905536918874,-4.00548583608841,-6.52200919543709,-4.74870027013828,-5.4242039063123,-0.0532306807193928,4.82268111797968
0.177012124967165,0.422684715758027,0.131254905210164,0.0242442436727379,0.00123766809462676,0.00101430706824308,0.0142645183704139,0.00115171468429932,0.00678395853990469,0.00345235687800088,-1.4870428242895,-0.616634508841617,-1.78611978335328,-3.47508184227081,-6.45003201687855,-6.64905536918874,-4.00548583608841,-6.52200919543709,-4.74870027013828,-5.4242039063123,-0.24449422182566,6.55907999358475
0.327125383542987,0.455227598533417,0.114010790924216,0.0327454252956608,0.00250639044770783,0.00113623087578555,0.0199535036634719,0.00301857715165963,0.00688524307838128,0.00827158408963594,-1.08786009283028,-0.757406115704732,-2.1419105250013,-3.38944035945041,-5.95935997665776,-6.75048709076995,-3.88479887600078,-5.77341804761601,-4.94882318908665,-4.76537758894335,-0.0295516528360906,3.92888868687647
0.757580734221786,1.13789314311025,0.279049216812341,0.070877873826502,0.0112666926885999,0.00203235848547726,0.0461338121486936,0.00818562648324609,0.00868503406141008,0.0323400349967653,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,0.856134924052168,3.01239520948797
0.202353383387061,0.303936619610348,0.0745353605269425,0.0189318140340605,0.00300938669917788,0.000542852526753048,0.0123225585804011,0.00218641939954964,0.00231981351659306,0.00863817571492729,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,-0.463979595830997,2.20124916664649
0.308000169421885,0.462619051713312,0.113449566723121,0.028815934936955,0.00458055900864182,0.000826270692451039,0.0187560497726639,0.00332792827190083,0.00353096619477394,0.0131480854886647,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,-0.0438948544383911,2.80655443031294
0.485637698538748,0.72943223374171,0.17888102654959,0.0454353786567456,0.00722237308879766,0.00130281810625338,0.0295735059573882,0.00524729395409583,0.00556743296494529,0.0207311768330869,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,0.411467682154305,3.33061846466624
1.01595922813225,1.52597998754392,0.374221009216662,0.0950512951710666,0.0151092812824385,0.00272550932847381,0.0618680888572646,0.0109773947356784,0.0116471289497567,0.0433698423268839,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,1.14959331005925,3.89182923270516
0.664494317329376,0.998076499531813,0.24476152897089,0.0621688781862698,0.00988231739335561,0.0017826359665324,0.040465200109713,0.00717983184654942,0.0076178755859564,0.0283663093672238,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,0.725031138834579,4.11707557297176
0.385394234545558,0.578865640417974,0.141957093753714,0.0360567827238126,0.00573155864245067,0.00103389540870158,0.0234690567177349,0.00416416773854088,0.00441822488732843,0.016451927127685,-1.13376009149927,-0.726956491605443,-2.13250203242505,-3.50293189399182,-5.34203937957706,-7.05469326885992,-3.93234406962704,-5.66151045473147,-5.60228888148248,-4.28758426673487,0.180271608721665,3.77593820905765
