"estimate","lower","upper","onset_date","n.reported"
15,15,15,2021-07-18,15
6,6,6,2021-07-25,6
7,7,8,2021-08-01,7
6,6,7,2021-08-08,6
9,8,11,2021-08-15,8
10,9,13,2021-08-22,9
10,9,13,2021-08-29,9
4,4,7,2021-09-05,4
0,0,4,2021-09-12,NA
2,0,8,2021-09-19,NA
