"estimate","lower","upper","onset_date","n.reported"
10,10,10,2021-06-20,10
5,5,6,2021-06-27,5
3,3,4,2021-07-04,3
5,5,6,2021-07-11,5
3,3,5,2021-07-18,3
2,2,3,2021-07-25,2
1,0,4,2021-08-01,NA
1,0,5,2021-08-08,NA
1,0,7,2021-08-15,NA
1,0,8,2021-08-22,NA
