"estimate","lower","upper","onset_date","n.reported"
7,7,7,2021-07-25,7
9,9,11,2021-08-01,9
4,4,6,2021-08-08,4
3,3,5,2021-08-15,3
11,11,14,2021-08-22,11
2,2,4,2021-08-29,2
4,4,7,2021-09-05,4
4,3,7,2021-09-12,3
1,0,5,2021-09-19,NA
2,0,8,2021-09-26,NA
