"estimate","lower","upper","onset_date","n.reported"
6,6,6,2021-08-15,6
5,5,6,2021-08-22,5
4,4,6,2021-08-29,4
0,0,3,2021-09-05,NA
4,3,8,2021-09-12,3
1,0,5,2021-09-19,NA
1,0,6,2021-09-26,NA
2,0,7,2021-10-03,NA
3,1,11,2021-10-10,1
3,0,14,2021-10-17,NA
