"estimate","lower","upper","onset_date","n.reported"
9,9,9,2021-08-01,9
4,4,6,2021-08-08,4
4,4,6,2021-08-15,4
11,11,14,2021-08-22,11
4,4,8,2021-08-29,4
5,4,8,2021-09-05,4
5,4,9,2021-09-12,4
1,0,5,2021-09-19,NA
3,1,9,2021-09-26,1
5,1,11,2021-10-03,1
