"estimate","lower","upper","onset_date","n.reported"
2,2,2,2021-08-22,NA
2,2,3,2021-08-29,NA
2,2,3,2021-09-05,2
2,2,3,2021-09-12,2
3,3,5,2021-09-19,2
0,0,1,2021-09-26,2
0,0,1,2021-10-03,3
0,0,1,2021-10-10,NA
0,0,3,2021-10-17,NA
0,0,4,2021-10-24,NA
