"estimate","lower","upper","onset_date","n.reported"
10,10,10,2021-07-25,10
7,7,8,2021-08-01,7
6,6,7,2021-08-08,6
8,8,9,2021-08-15,8
2,2,3,2021-08-22,2
1,1,1,2021-08-29,1
1,1,2,2021-09-05,1
1,1,2,2021-09-12,1
0,0,3,2021-09-19,NA
1,0,5,2021-09-26,NA
