"estimate","lower","upper","onset_date","n.reported"
6,6,6,2021-07-25,6
3,3,4,2021-08-01,3
5,5,7,2021-08-08,5
7,7,9,2021-08-15,7
2,2,3,2021-08-22,2
1,1,2,2021-08-29,1
1,1,2,2021-09-05,1
0,0,1,2021-09-12,NA
0,0,3,2021-09-19,NA
0,0,5,2021-09-26,NA
