"estimate","lower","upper","onset_date","n.reported"
3,3,3,2021-08-08,3
5,5,6,2021-08-15,5
1,1,2,2021-08-22,1
5,5,6,2021-08-29,5
2,2,3,2021-09-05,2
3,3,5,2021-09-12,3
3,3,4.02499999999964,2021-09-19,3
1,1,3,2021-09-26,1
1,0,4,2021-10-03,NA
2,0,6,2021-10-10,NA
