"estimate","lower","upper","onset_date","n.reported"
3,3,3,2021-08-08,3
4,4,5,2021-08-15,4
0,0,1,2021-08-22,NA
4,4,6,2021-08-29,4
1,1,3,2021-09-05,1
3,3,5,2021-09-12,3
2,2,4,2021-09-19,2
1,1,3,2021-09-26,1
1,0,4,2021-10-03,NA
1,0,6,2021-10-10,NA
